title,details,type,type_id,host,date,time,location,link
Guided Meditation in the Wellness Center or Remote Offering,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Thursday from 2:00pm - 3:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.Can't stop by the wellness center, tune in remotely via Zoom: https://duke.zoom.us/j/5421231941.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 17, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414144
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly meetings where students can discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 17, 2022",10:30 AM – 11:30 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1414057
DuWell Paint Night in the Arts Annex!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of painting while listening to music. All materials are provided and no prior experience necessary!This group meets biweekly on Wednesdays from 6:30pm - 8:00pm in the Arts Annex. Open to all Duke Students, faculty, and staff.(Remaining Dates:  March 16th, March 30th, April 13th)All Duke participants must adhere to COVID protocols.",Health/Wellness,1,Student Wellness Center,"Wed, Mar 16, 2022",6:30 PM – 8 PM EDT (GMT-4),Arts Annex,https://dukegroups.com/events/rsvp?id=1414119
Sleight of Hand in the East Campus Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group meets every Wednesday from 6:00pm - 7:00pm in the East Campus Oasis (the bottom of the Belltower). Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Mar 16, 2022",6 PM – 7 PM EDT (GMT-4),East Campus Oasis | Bottom of the Belltower,https://dukegroups.com/events/rsvp?id=1414130
"Free, Drop-In STI Testing",Stop by Room 144 of the Student Wellness Center for free STI testing.,Health/Wellness,1,Student Wellness Center,"Wed, Mar 16, 2022",12 PM – 2 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1527068
National Nutrition Month Event,"Happy National Nutrition Month! ­ƒÑù­ƒì×­ƒìÄ­ƒî¥Join us in celebrating our favorite event of the year with fun games, goodies, and healthy snacks. ­ƒÄë­ƒÄü­ƒÿï Meet the team and learn about nutrition, health, and campus resources!!! See you!Food Provided",Health/Wellness,1,Duke Nutrition Society,"Wed, Mar 16, 2022",12 PM – 2 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1542263
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided.This group meets every Tuesday from 7:30PM-8:30PM in the Student Wellness Center Room 144.,Health/Wellness,1,Student Wellness Center,"Tue, Mar 15, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424908
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:00pm-5:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Tue, Mar 15, 2022",5 PM – 5:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414108
Global Conversations in the Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary. Questions?Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Mar 15, 2022",12 PM – 1 PM EDT (GMT-4),Student Wellness Center | Room 144 | First Floor,https://dukegroups.com/events/rsvp?id=1414094
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly meetings where students can discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Tue, Mar 15, 2022",10:30 AM – 11:30 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1414039
Buddhist Meditation in the Student Wellness Center,"If you are interested in joining a meditation community, here is a culturally and ideologically diverse group that brings core Buddhist teachings and mindfulness practices through experiential exercises and discussion.Deeply committed to celebrating different identities and vantage points and welcome all who are curious, including beginners, experienced Buddhists, and those of other faiths equally.All levels of experience are welcome, and the sessions are open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Mar 14, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center Room 144,https://dukegroups.com/events/rsvp?id=1414078
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation).  Each class will include mindfulness & breath control techniques, warm up movements to activate the body,  a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical,  mental, and spiritual well-being.This group meets every Monday from 2:00pm-2:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Mon, Mar 14, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424710
Student Meditation Community at the Student Wellness Center,"Do you like to meditate? Have you always wanted to try meditation?  Our community is a mindfulness-based meditation group for students, by students. We aim to foster a low-commitment space for students to develop a mindfulness practice and support each other while doing it. We want to create a community where students can learn, grow, and receive support both within and outside meditation sessions. If you have any questions or would like to know more, please reach out to rachel.kamis@duke.edu.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 3, 2022",7:30 PM – 8:30 PM EST (GMT-5),Student Wellness Center | Room 144 |,https://dukegroups.com/events/rsvp?id=1512799
Knitting in the Student Wellness Center Oasis!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Thursday from 7:00pm - 8:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.All Duke participants must abide by Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 3, 2022",7 PM – 8 PM EST (GMT-5),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414183
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Thursday from 6:00pm - 7:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 3, 2022",6 PM – 7 PM EST (GMT-5),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414169
Tea Gather in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.This group meets every Thursday from 5:30pm - 6:30pm in Room 129 (Oasis) in the Student Wellness Center.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 3, 2022",5:30 PM – 6:30 PM EST (GMT-5),Student Wellness Center | Room 129 | Oasis,https://dukegroups.com/events/rsvp?id=1414156
